@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 {0,1,2,3,4,5,6}

@data
6000,'2019/09/24 11:32:38:297',48,282.926941,298.382385,84.653694,348.574677,299.940186,99.850037,400.735321,300.205475,102.055527,445.918884,300.842651,99.63002,480.512207,301.248047,93.968567,4
6001,'2019/09/24 11:32:38:346',48,282.305817,298.888214,86.970627,349.131958,301.571991,102.09639,401.331299,302.190826,104.243599,446.326569,302.996155,101.768875,480.171967,303.692505,96.066269,4
6002,'2019/09/24 11:32:38:396',48,282.266724,299.779724,88.638985,349.860565,302.814026,103.724854,402.112579,303.753815,105.829971,446.987762,304.657623,103.325661,479.922607,306.167145,97.579346,4
6003,'2019/09/24 11:32:38:447',48,282.325073,301.047943,90.316116,349.925293,304.699463,105.389671,402.23877,305.393311,107.49968,447.210327,305.578369,105.002296,479.835907,307.080902,99.231712,4
6004,'2019/09/24 11:32:38:497',48,281.888611,300.589233,91.173904,349.732941,304.795715,106.22776,402.008728,305.871765,108.315781,446.934326,306.043213,105.807442,479.339722,307.784058,100.018806,4
6005,'2019/09/24 11:32:38:548',48,282.071472,299.989502,92.004539,349.728943,304.782349,107.055847,401.875641,306.155975,109.147865,446.85498,306.773041,106.625427,479.091522,308.365601,100.856339,4
6006,'2019/09/24 11:32:38:596',48,281.731934,300.483917,92.516266,349.684326,304.654419,107.56237,401.719818,305.806702,109.643341,446.895569,305.721313,107.126991,478.322205,308.033173,101.311737,4
6007,'2019/09/24 11:32:38:646',48,280.752136,300.150421,92.743515,349.105865,304.246796,107.771393,401.230499,304.840332,109.846527,446.191589,304.736084,107.299553,477.427551,307.204712,101.464645,4
6008,'2019/09/24 11:32:38:697',48,279.494568,299.42923,92.761719,348.037903,303.43219,107.817764,400.05603,304.291321,109.883423,444.897461,304.344604,107.328568,476.239197,306.603149,101.492805,4
6009,'2019/09/24 11:32:38:748',48,276.704376,297.349731,92.120148,345.248871,302.324677,107.228119,397.163239,302.953247,109.312271,441.971161,302.215149,106.780548,473.753967,304.21228,100.937561,4
6010,'2019/09/24 11:32:38:796',48,271.987,295.294556,90.207191,342.147369,300.667542,105.458099,393.785278,300.989807,107.544342,438.553406,298.965271,105.049469,470.981873,300.266052,99.203789,4
6011,'2019/09/24 11:32:38:848',48,266.703552,294.760254,87.016647,337.294312,299.731171,102.477394,388.656006,299.557526,104.59552,433.304596,296.24234,102.168884,466.529449,295.875916,96.385353,4
6012,'2019/09/24 11:32:38:898',48,263.337952,291.765961,83.603638,333.077271,297.83551,99.180374,384.354431,297.634583,101.34951,428.995605,294.275177,98.969116,462.720581,293.073853,93.241867,4
6013,'2019/09/24 11:32:38:948',48,261.167603,290.235352,81.047447,330.255127,295.820099,96.690994,381.449738,295.761902,98.878326,426.094727,292.59729,96.512512,460.079346,291.263794,90.815125,4
6014,'2019/09/24 11:32:38:997',48,259.944427,288.913208,76.693481,327.57663,294.335022,92.460815,378.489807,294.446472,94.668938,422.80481,290.804657,92.35881,457.271362,288.578369,86.715118,4
6015,'2019/09/24 11:32:39:048',48,261.585693,286.071533,71.90332,324.955688,290.776703,87.84478,375.494049,291.04953,90.126572,419.603088,287.710815,87.87822,454.682983,285.647766,82.296478,4
6016,'2019/09/24 11:32:39:098',48,267.321503,285.16626,67.577728,327.050598,288.688477,83.565559,377.469421,288.797913,85.825546,420.671692,285.77771,83.544388,455.863403,283.001068,77.98452,4
6017,'2019/09/24 11:32:39:149',48,272.393677,283.619049,64.110641,326.059875,286.53302,80.243813,376.053986,286.704376,82.582985,419.184998,283.968811,80.36129,454.940735,280.882019,74.889816,4
6018,'2019/09/24 11:32:39:199',48,282.039612,281.96814,59.512341,326.944763,283.161682,75.793327,376.463531,283.396637,78.184608,419.351929,280.720215,76.014053,455.674744,278.022247,70.58078,4
6019,'2019/09/24 11:32:39:247',48,289.946564,280.263,55.377838,328.192108,279.498413,71.550034,377.274841,280.699646,73.892227,419.553497,277.896301,71.739159,455.863983,274.786255,66.340675,4
6020,'2019/09/24 11:32:39:298',48,294.961243,276.694824,51.523628,327.069885,275.055908,67.545517,375.258881,276.339172,69.956726,416.678986,275.044342,67.7873,451.175385,272.984528,62.424469,4
6021,'2019/09/24 11:32:39:348',48,296.718811,275.363098,48.982071,325.668091,272.77478,64.881599,373.249817,274.083801,67.296112,414.210327,273.012573,65.131332,447.822113,271.075623,59.790859,4
6022,'2019/09/24 11:32:39:400',48,296.662079,273.949951,45.596134,321.44223,270.108063,61.365334,367.830566,272.21228,63.752617,408.80188,270.293304,61.707012,442.139862,268.41156,56.428566,4
6023,'2019/09/24 11:32:39:451',48,297.303467,272.92514,42.422043,317.814117,267.999481,57.96183,363.333221,268.86908,60.40728,404.106689,266.93454,58.365936,436.163971,266.04184,53.056679,4
6024,'2019/09/24 11:32:39:498',48,296.753235,270.584106,39.373558,313.502747,265.551575,54.706421,357.67041,266.410278,57.189175,398.415619,264.251892,55.229534,430.850464,263.58728,49.965137,4
6025,'2019/09/24 11:32:39:549',48,294.760101,268.364014,36.743317,309.92218,263.43512,51.984821,353.422394,263.844299,54.507641,393.808624,262.138733,52.556362,426.177734,261.616852,47.334404,4
6026,'2019/09/24 11:32:39:599',48,293.9617,267.300873,35.372238,308.358337,262.395844,50.549286,351.625549,262.255188,53.088108,391.818695,260.801819,51.121284,423.932709,260.472534,45.904221,4
6027,'2019/09/24 11:32:39:648',48,293.429718,265.342712,33.051872,307.848572,261.010498,48.130016,350.815186,260.88855,50.614529,390.91095,258.985199,48.652702,422.640045,258.712158,43.419842,4
6028,'2019/09/24 11:32:39:699',48,293.095062,264.80304,31.321884,306.601654,260.639404,46.369717,348.483795,262.303223,48.742199,388.842896,259.537537,46.88554,420.225067,259.492859,41.676937,4
6029,'2019/09/24 11:32:39:752',48,294.11438,265.102783,28.924824,307.099915,262.20813,43.952339,348.663635,263.138062,46.304039,388.588959,260.404602,44.39724,419.44577,259.740601,39.20163,4
6030,'2019/09/24 11:32:39:799',48,294.919708,265.237213,27.423056,307.625641,262.242645,42.428249,348.67276,263.2453,44.739964,388.350922,260.628906,42.818027,419.291687,259.759094,37.652649,4
6031,'2019/09/24 11:32:39:851',48,297.102844,265.753357,25.229156,309.565979,264.334534,40.221245,350.124359,265.612274,42.434158,389.646881,262.206085,40.53373,420.045959,261.03363,35.355312,4
6032,'2019/09/24 11:32:39:899',48,299.620697,266.520508,22.826862,310.033051,266.592804,37.828381,350.352844,267.570435,40.100056,390.297241,263.663513,38.289707,420.673157,262.681244,33.130901,4
6033,'2019/09/24 11:32:39:950',48,303.07019,266.945068,21.015388,312.400146,267.425507,36.172298,352.91806,268.138123,38.436127,392.669342,264.290466,36.602741,422.771973,263.433899,31.415766,4
6034,'2019/09/24 11:32:39:999',48,305.08783,267.164917,19.877424,313.78067,266.541321,35.144382,354.289459,267.25708,37.39476,393.961853,263.676239,35.532219,423.975342,263.06604,30.34675,4
6035,'2019/09/24 11:32:40:053',48,308.481628,266.47702,18.738348,316.2565,264.529846,34.136341,356.378296,266.380585,36.284218,396.232697,262.109619,34.461929,426.305603,261.622437,29.276096,4
6036,'2019/09/24 11:32:40:100',48,310.802612,265.465363,17.803253,317.874878,264.040588,33.280926,358.213562,265.535492,35.416424,398.210083,260.844788,33.610703,428.14566,260.306976,28.422796,4
6037,'2019/09/24 11:32:40:149',48,312.342255,263.40686,17.073906,319.091278,263.248383,32.559242,359.715088,264.391144,34.715279,399.767731,259.619385,32.922173,429.685211,258.820251,27.73852,4
6038,'2019/09/24 11:32:40:200',48,313.179474,263.215332,17.093426,318.886658,262.385345,32.468239,359.747955,263.226227,34.651199,399.879181,258.752197,32.878017,430.057831,258.213409,27.674969,4
6039,'2019/09/24 11:32:40:250',48,313.363464,262.473328,17.378098,318.399536,260.882111,32.647705,359.561554,261.246216,34.888596,399.830231,257.39975,33.113091,430.248199,257.233643,27.906599,4
6040,'2019/09/24 11:32:40:301',48,313.077515,259.195313,18.281391,317.353455,257.030762,33.431347,359.013428,256.976135,35.770874,399.308289,253.667465,34.036503,430.287201,254.066071,28.83997,4
6041,'2019/09/24 11:32:40:350',48,311.03537,254.55603,20.256285,314.510925,251.051483,35.305008,356.402496,251.429047,37.68071,397.125366,248.633835,35.992584,428.377106,249.402756,30.846659,4
6042,'2019/09/24 11:32:40:400',48,308.591339,250.757782,22.440422,311.020355,246.433975,37.358002,353.418701,246.7883,39.808952,394.218872,244.532944,38.18325,425.93219,245.324814,33.076408,4
6043,'2019/09/24 11:32:40:451',48,306.552216,248.590973,24.2663,309.042877,243.505829,39.069084,352.01532,243.116913,41.608204,392.527679,242.091095,39.933792,424.403473,243.069611,34.841831,4
6044,'2019/09/24 11:32:40:502',48,303.196167,244.77417,27.124546,305.496216,238.074707,41.854618,348.72699,238.918884,44.366505,389.575073,237.515625,42.778969,421.819977,238.345093,37.711147,4
6045,'2019/09/24 11:32:40:551',48,301.067749,242.921753,29.947771,303.52887,234.548859,44.649834,347.164978,235.929993,47.147141,387.735046,234.965393,45.545948,420.16861,234.908203,40.498589,4
6046,'2019/09/24 11:32:40:601',48,299.091919,241.597931,33.434151,301.59079,232.039276,48.130032,345.032532,235.070953,50.648537,385.506866,234.956512,49.071892,418.34433,234.136841,44.081459,4
6047,'2019/09/24 11:32:40:651',48,299.776733,242.410614,36.583847,303.420074,233.467499,51.302158,347.100952,236.11615,53.799931,387.134521,235.14743,52.215576,419.816833,234.267914,47.137108,4
6048,'2019/09/24 11:32:40:702',48,301.40976,242.89621,38.636654,306.680756,233.042786,53.319511,350.402863,236.111816,55.761292,390.577026,234.757416,54.161091,422.557922,234.537048,49.007309,4
6049,'2019/09/24 11:32:40:751',48,303.540771,245.185547,42.151558,309.724243,236.07724,56.864597,353.437164,239.733063,59.268974,393.534241,237.986877,57.673203,425.819855,237.165619,52.48933,4
6050,'2019/09/24 11:32:40:802',48,305.805634,247.215363,45.134499,313.083984,238.483978,59.861679,356.881927,242.555573,62.229298,396.65567,240.465057,60.618576,429.944336,239.169281,55.408783,4
6051,'2019/09/24 11:32:40:851',48,307.921997,248.246674,48.134384,316.22406,239.234253,62.840935,360.149445,243.276215,65.210762,399.700287,240.182892,63.592369,433.549835,239.942352,58.319649,4
6052,'2019/09/24 11:32:40:902',48,309.020752,248.865631,50.249752,317.712799,239.027863,64.926666,361.809448,242.555695,67.34053,401.040283,239.904083,65.677979,435.383392,240.049774,60.394661,4
6053,'2019/09/24 11:32:40:952',48,310.066284,251.628632,53.181725,319.163147,241.976929,67.952576,363.247711,246.139206,70.337112,402.091064,243.849487,68.632751,437.661591,242.604645,63.37616,4
6054,'2019/09/24 11:32:41:002',48,310.82962,253.46283,56.07016,320.30603,243.355927,70.902679,364.642487,247.548813,73.271439,403.31073,245.28009,71.50927,439.556183,243.566071,66.246826,4
6055,'2019/09/24 11:32:41:052',48,311.504578,255.007675,59.259201,320.810791,244.382416,74.158447,365.187164,248.711014,76.545921,403.849152,246.598099,74.753189,440.900604,244.5401,69.507828,4
6056,'2019/09/24 11:32:41:102',48,312.556244,256.091125,62.275597,322.690216,245.225494,77.223045,367.434998,249.206329,79.603577,405.919067,247.110092,77.743286,443.108459,245.065155,72.461929,4
6057,'2019/09/24 11:32:41:153',48,313.676941,257.043091,63.851112,324.66391,245.983749,78.825378,369.487457,250.042114,81.184326,408.142517,247.865891,79.287674,445.09082,246.18187,73.969444,4
6058,'2019/09/24 11:32:41:202',48,315.020599,258.932922,66.828087,326.987305,248.071991,81.87175,371.962799,251.974274,84.23642,410.591522,250.3517,82.270569,447.931915,248.468521,76.932968,4
6059,'2019/09/24 11:32:41:252',48,313.989868,261.083832,70.082458,330.080505,249.907257,85.029137,375.101929,253.742508,87.371613,413.593628,252.938263,85.302673,450.85611,250.922714,79.926094,4
6060,'2019/09/24 11:32:41:303',48,311.752197,263.355988,72.924164,332.080048,251.764206,87.714218,376.785187,256.139587,90.039429,415.890686,254.917389,87.98175,452.933685,253.50795,82.574127,4
6061,'2019/09/24 11:32:41:353',48,310.776367,264.509125,74.665848,332.662964,253.651428,89.470551,377.767792,257.880157,91.818909,416.428619,257.174927,89.733383,453.868988,255.423538,84.34005,4
6062,'2019/09/24 11:32:41:404',48,310.102814,265.892334,76.563568,333.615784,255.28656,91.39904,378.778778,260.290466,93.724495,418.248779,258.612427,91.684265,455.091187,257.493408,86.263786,4
6063,'2019/09/24 11:32:41:452',48,310.643311,267.230286,78.676971,334.865173,256.699219,93.525108,380.085907,262.285278,95.830788,419.610474,260.690369,93.787186,456.732666,259.440399,88.362923,4
6064,'2019/09/24 11:32:41:503',48,311.19928,269.425049,80.601334,336.008575,260.481598,95.535919,381.701111,266.42572,97.817337,420.774811,265.281311,95.753448,457.792328,263.499573,90.339226,4
6065,'2019/09/24 11:32:41:553',48,311.736389,270.661255,81.901176,337.02179,261.046753,96.845016,382.928711,267.095215,99.115074,421.784576,266.491699,97.01207,458.624023,264.266479,91.601898,4
6066,'2019/09/24 11:32:41:604',48,312.834534,271.943665,83.386093,338.508667,261.702484,98.337891,384.177155,268.149597,100.597351,423.222839,267.468292,98.497963,459.751099,265.327789,93.082047,4
6067,'2019/09/24 11:32:41:653',48,313.190857,272.498962,85.42131,340.125214,262.803192,100.364487,385.86557,269.497955,102.595078,424.966003,269.190033,100.458176,460.898499,267.25705,95.019508,4
6068,'2019/09/24 11:32:41:703',48,313.126129,273.025757,87.403259,340.333649,263.051819,102.276085,386.132904,269.573914,104.505684,425.456238,269.166992,102.363197,460.967346,267.642487,96.901207,4
6069,'2019/09/24 11:32:41:753',48,313.154846,273.426788,88.157227,340.57608,263.654602,102.992096,386.396576,270.264221,105.206329,425.760559,269.870422,103.053749,461.050964,268.581177,97.576691,4
6070,'2019/09/24 11:32:41:804',48,313.184509,273.349731,89.303902,341.078125,264.08139,104.095818,387.000763,270.652344,106.281044,426.567505,270.070801,104.11409,461.397095,268.78125,98.615486,4
6071,'2019/09/24 11:32:41:854',48,313.563599,271.788666,90.721718,341.96524,262.138855,105.441833,387.971008,268.604431,107.602341,427.664856,267.981445,105.40358,462.006409,266.975281,99.870216,4
6072,'2019/09/24 11:32:41:903',48,314.057587,270.749115,91.546631,342.400879,261.913696,106.2836,388.415649,268.21582,108.429153,428.256317,267.548523,106.219017,462.279602,266.521851,100.674088,4
6073,'2019/09/24 11:32:41:954',48,315.476471,268.719055,92.124176,341.598724,259.140015,106.863953,387.534393,265.404846,109.029968,427.684174,264.930359,106.821289,461.593323,264.125824,101.279579,4
6074,'2019/09/24 11:32:42:004',48,316.714111,267.675415,92.089966,341.237671,258.410919,106.87941,387.104309,264.521545,109.060959,427.544525,263.905304,106.865166,461.311646,263.214783,101.324295,4
6075,'2019/09/24 11:32:42:055',48,318.576569,264.877319,91.166641,340.058929,255.482742,106.046303,385.953217,261.652191,108.222076,426.832397,260.328674,106.056244,460.794586,259.442017,100.512802,4
6076,'2019/09/24 11:32:42:104',48,317.985901,262.132446,89.254456,337.813293,253.260605,104.22319,383.76239,259.182556,106.418213,424.795166,257.464233,104.282806,459.276825,255.887314,98.764679,4
6077,'2019/09/24 11:32:42:154',48,315.642944,258.898987,86.141815,334.01239,249.441833,101.130371,380.118317,254.883865,103.356499,421.151733,253.074432,101.221443,455.734192,251.397522,95.709991,4
6078,'2019/09/24 11:32:42:205',48,314.145813,258.987183,83.736671,331.391602,250.15329,98.793434,377.586761,255.275116,101.025497,418.622345,253.149765,98.903275,453.39447,250.900131,93.40844,4
6079,'2019/09/24 11:32:42:256',48,311.362274,255.266281,79.545059,326.521118,246.083771,94.654922,372.343506,251.342941,96.976303,413.578308,249.690109,94.910248,449.352417,247.446182,89.478127,4
6080,'2019/09/24 11:32:42:305',48,310.302002,251.224106,74.951607,324.236847,241.624268,90.166351,370.153381,246.365036,92.52919,411.369171,244.713867,90.469254,447.354858,242.408722,85.048386,4
6081,'2019/09/24 11:32:42:355',48,310.099274,247.446747,69.884193,323.080505,237.525146,85.227921,369.438263,241.611572,87.576157,410.32605,240.057831,85.472153,446.218506,236.756653,80.054375,4
6082,'2019/09/24 11:32:42:405',48,309.035583,241.465485,64.746643,321.124817,231.610168,80.207024,367.319336,236.071838,82.593292,408.431915,234.600189,80.526268,444.766052,231.573517,75.136444,4
6083,'2019/09/24 11:32:42:456',48,308.075623,237.173828,61.512417,319.225708,226.051392,76.97316,365.367157,230.30188,79.423111,406.591888,228.950104,77.384491,443.43811,226.420471,72.012222,4
6084,'2019/09/24 11:32:42:504',48,306.066467,231.666809,56.487064,317.109253,219.388275,71.915756,363.457642,223.045258,74.384483,404.622711,221.88028,72.323761,441.898315,219.595398,66.946075,4
6085,'2019/09/24 11:32:42:555',48,303.167694,226.81601,51.114075,314.916718,214.835663,66.549141,360.966431,219.06076,69.008888,402.583069,216.787231,66.988564,440.216522,214.928162,61.61692,4
6086,'2019/09/24 11:32:42:605',48,299.843292,222.329712,46.547138,312.799011,210.265991,61.923317,358.971527,214.058197,64.360626,400.5513,211.509949,62.313046,438.263336,209.617401,56.92384,4
6087,'2019/09/24 11:32:42:655',48,297.127319,220.225067,43.643898,310.426025,208.938507,59.043152,356.496399,212.9039,61.491928,398.270599,210.614227,59.46133,436.601837,209.078522,54.097313,4
6088,'2019/09/24 11:32:42:706',48,293.091644,217.976959,39.405388,306.559448,208.609894,54.81036,352.426727,212.721558,57.229244,394.415771,209.698914,55.249672,433.427887,208.968445,49.888931,4
6089,'2019/09/24 11:32:42:755',48,288.58194,217.045197,35.437103,300.692078,208.711365,50.832546,346.581421,211.736511,53.320408,388.745728,208.703461,51.378513,428.180756,208.571228,46.067074,4
6090,'2019/09/24 11:32:42:806',48,283.302765,214.767456,31.294092,294.155579,208.184052,46.649826,339.729034,210.174805,49.251587,382.373077,208.163757,47.347717,422.01236,209.07959,42.100243,4
6091,'2019/09/24 11:32:42:856',48,281.115295,214.144409,28.76816,291.215759,208.420197,44.151726,336.495758,210.76178,46.759094,379.448578,208.379547,44.91172,419.226929,209.50531,39.701336,4
6092,'2019/09/24 11:32:42:906',48,277.653015,212.524261,25.241175,287.639252,208.39682,40.608154,332.295715,210.362305,43.187695,375.427368,207.878601,41.339073,414.835999,208.872223,36.150871,4
6093,'2019/09/24 11:32:42:956',48,273.736664,211.2677,21.885881,283.130829,210.444061,37.192787,327.052765,211.265717,39.824783,370.074921,208.952911,37.993828,409.406555,209.754456,32.838066,4
6094,'2019/09/24 11:32:43:007',48,269.653442,209.120361,18.087431,277.328491,207.417572,33.428894,320.638794,206.876587,36.145672,363.924011,204.509308,34.357384,403.276306,206.29184,29.246775,4
6095,'2019/09/24 11:32:43:056',48,267.800537,207.620514,15.870838,275.565796,207.513947,31.258924,318.619324,208.192566,33.903358,361.874268,206.377655,32.089012,400.878571,207.369232,26.98982,4
